data,algorithm,split,source_row,y_true
C3,ExtraTreesRegressor,Test,608,189.3702
C3,ExtraTreesRegressor,Test,199,52.5128
C3,ExtraTreesRegressor,Test,353,10.6981
C3,ExtraTreesRegressor,Test,673,5.4839
C3,ExtraTreesRegressor,Test,135,3.1846
C3,ExtraTreesRegressor,Test,130,13.7867
C3,ExtraTreesRegressor,Test,147,7.4193
C3,ExtraTreesRegressor,Test,340,0.8984
C3,ExtraTreesRegressor,Test,493,0.0876
C3,ExtraTreesRegressor,Test,521,0.9836
C3,ExtraTreesRegressor,Test,435,0.4375
C3,ExtraTreesRegressor,Test,38,183.7787
C3,ExtraTreesRegressor,Test,571,121.2021
C3,ExtraTreesRegressor,Test,256,15
C3,ExtraTreesRegressor,Test,496,0.5853
C3,ExtraTreesRegressor,Test,601,10.6555
C3,ExtraTreesRegressor,Test,173,9.3506
C3,ExtraTreesRegressor,Test,212,10.8544
C3,ExtraTreesRegressor,Test,311,150
C3,ExtraTreesRegressor,Test,249,35
C3,ExtraTreesRegressor,Test,131,10.1205
C3,ExtraTreesRegressor,Test,647,11.3122
C3,ExtraTreesRegressor,Test,579,200.6631
C3,ExtraTreesRegressor,Test,239,18
C3,ExtraTreesRegressor,Test,171,6.9537
C3,ExtraTreesRegressor,Test,244,16.5
C3,ExtraTreesRegressor,Test,334,4.9
C3,ExtraTreesRegressor,Test,89,19.6706
C3,ExtraTreesRegressor,Test,137,1.8648
C3,ExtraTreesRegressor,Test,107,12.3805
C3,ExtraTreesRegressor,Test,376,122.7272
C3,ExtraTreesRegressor,Test,91,5.3316
C3,ExtraTreesRegressor,Test,25,187.3878
C3,ExtraTreesRegressor,Test,319,9.6
C3,ExtraTreesRegressor,Test,72,10
C3,ExtraTreesRegressor,Test,164,2.3002
C3,ExtraTreesRegressor,Test,49,102.0029
C3,ExtraTreesRegressor,Test,395,51.7316
C3,ExtraTreesRegressor,Test,650,159.7285
C3,ExtraTreesRegressor,Test,149,7.6785
C3,ExtraTreesRegressor,Test,242,18
C3,ExtraTreesRegressor,Test,429,4.6612
C3,ExtraTreesRegressor,Test,166,2.9654
C3,ExtraTreesRegressor,Test,515,0.1475
C3,ExtraTreesRegressor,Test,271,15.6958
C3,ExtraTreesRegressor,Test,292,249
C3,ExtraTreesRegressor,Test,491,-0.2089
C3,ExtraTreesRegressor,Test,100,6.0072
C3,ExtraTreesRegressor,Test,39,184.0091
C3,ExtraTreesRegressor,Test,145,7.5232
C3,ExtraTreesRegressor,Test,549,3.4711
C3,ExtraTreesRegressor,Test,227,154.6933
C3,ExtraTreesRegressor,Test,615,30.3167
C3,ExtraTreesRegressor,Test,502,0.0911
C3,ExtraTreesRegressor,Test,420,1.1893
C3,ExtraTreesRegressor,Test,476,2.6625
C3,ExtraTreesRegressor,Test,372,140.919
C3,ExtraTreesRegressor,Test,151,8.0482
C3,ExtraTreesRegressor,Test,68,59.7839
C3,ExtraTreesRegressor,Test,556,24.7564
C3,PyTorch_TabularMLP,Train,424,4.0661
C3,PyTorch_TabularMLP,Train,146,7.4684
C3,PyTorch_TabularMLP,Train,93,15.107
C3,PyTorch_TabularMLP,Train,323,9.5
C3,PyTorch_TabularMLP,Train,539,0.0157
C3,PyTorch_TabularMLP,Train,99,10.9416
C3,PyTorch_TabularMLP,Train,92,5.6837
C3,PyTorch_TabularMLP,Train,28,192.4421
C3,PyTorch_TabularMLP,Train,258,62
C3,PyTorch_TabularMLP,Train,632,190.4977
C3,PyTorch_TabularMLP,Train,366,11.7391
C3,PyTorch_TabularMLP,Train,150,7.8279
C3,PyTorch_TabularMLP,Train,572,121.0705
C3,PyTorch_TabularMLP,Train,638,208.5973
C3,PyTorch_TabularMLP,Train,421,1.8843
C3,PyTorch_TabularMLP,Train,27,188.2349
C3,PyTorch_TabularMLP,Train,50,99.7175
C3,PyTorch_TabularMLP,Train,286,16
C3,PyTorch_TabularMLP,Train,213,16.661
C3,PyTorch_TabularMLP,Train,445,1.4355
C3,PyTorch_TabularMLP,Train,252,31
C3,PyTorch_TabularMLP,Train,85,7.7779
C3,PyTorch_TabularMLP,Train,461,0.5271
C3,PyTorch_TabularMLP,Train,455,0.0117
C3,PyTorch_TabularMLP,Train,375,137.4459
C3,PyTorch_TabularMLP,Train,210,132.1477
C3,PyTorch_TabularMLP,Train,290,11.9
C3,PyTorch_TabularMLP,Train,15,186.1441
C3,PyTorch_TabularMLP,Train,535,1.1538
C3,PyTorch_TabularMLP,Train,596,4.6697
C3,PyTorch_TabularMLP,Train,514,0.0991
C3,PyTorch_TabularMLP,Train,651,168.7782
C3,PyTorch_TabularMLP,Train,62,67.104
C3,PyTorch_TabularMLP,Train,58,70.945
C3,PyTorch_TabularMLP,Train,78,62.2973
C3,PyTorch_TabularMLP,Train,274,16.7407
C3,PyTorch_TabularMLP,Train,418,0.0232
C3,PyTorch_TabularMLP,Train,522,1.1411
C3,PyTorch_TabularMLP,Train,516,0.3443
C3,PyTorch_TabularMLP,Train,633,193.6651
C3,PyTorch_TabularMLP,Train,656,9.8231
C3,PyTorch_TabularMLP,Train,431,0.1437
C3,PyTorch_TabularMLP,Train,51,36.1086
C3,PyTorch_TabularMLP,Train,497,0.7317
C3,PyTorch_TabularMLP,Train,425,4.3637
C3,PyTorch_TabularMLP,Train,331,8.9
C3,PyTorch_TabularMLP,Train,413,2.5006
C3,PyTorch_TabularMLP,Train,109,15
C3,PyTorch_TabularMLP,Train,42,187.2488
C3,PyTorch_TabularMLP,Train,75,54.9536
C3,PyTorch_TabularMLP,Train,432,0.1875
C3,PyTorch_TabularMLP,Train,626,123.9819
C3,PyTorch_TabularMLP,Train,480,0.1562
C3,PyTorch_TabularMLP,Train,222,31.2926
C3,PyTorch_TabularMLP,Train,442,0.0274
C3,PyTorch_TabularMLP,Train,460,0.4651
C3,PyTorch_TabularMLP,Train,21,106.0925
C3,PyTorch_TabularMLP,Train,55,75.5317
C3,PyTorch_TabularMLP,Train,291,250
C3,PyTorch_TabularMLP,Train,217,110.3519
C3,PyTorch_TabularMLP,Train,392,258.758
C3,PyTorch_TabularMLP,Train,544,2.5785
C3,PyTorch_TabularMLP,Train,203,128.8589
C3,PyTorch_TabularMLP,Train,305,199
C3,PyTorch_TabularMLP,Train,664,8.0733
C3,PyTorch_TabularMLP,Train,558,14.9253
C3,PyTorch_TabularMLP,Train,113,1
C3,PyTorch_TabularMLP,Train,188,10.8544
C3,PyTorch_TabularMLP,Train,220,10.8544
C3,PyTorch_TabularMLP,Train,80,64.4519
C3,PyTorch_TabularMLP,Train,383,50.8758
C3,PyTorch_TabularMLP,Train,41,187.5173
C3,PyTorch_TabularMLP,Train,654,2.3164
C3,PyTorch_TabularMLP,Train,548,3.3721
C3,PyTorch_TabularMLP,Train,484,0.4688
C3,PyTorch_TabularMLP,Train,17,182.9271
C3,PyTorch_TabularMLP,Train,123,1.9281
C3,PyTorch_TabularMLP,Train,132,10.8016
C3,PyTorch_TabularMLP,Train,341,1.9465
C3,PyTorch_TabularMLP,Train,511,1.0309
C3,PyTorch_TabularMLP,Train,482,0.2813
C3,PyTorch_TabularMLP,Train,48,107.2474
C3,PyTorch_TabularMLP,Train,349,8.6133
C3,PyTorch_TabularMLP,Train,494,0.1951
C3,PyTorch_TabularMLP,Train,304,199
C3,PyTorch_TabularMLP,Train,525,1.3279
C3,PyTorch_TabularMLP,Train,308,175
C3,PyTorch_TabularMLP,Train,4,100.6216
C3,PyTorch_TabularMLP,Train,437,0.625
C3,PyTorch_TabularMLP,Train,531,0.7582
C3,PyTorch_TabularMLP,Train,165,2.4016
C3,PyTorch_TabularMLP,Train,474,2.6613
C3,PyTorch_TabularMLP,Train,409,0.9991
C3,PyTorch_TabularMLP,Train,627,126.6968
C3,PyTorch_TabularMLP,Train,567,110.5493
C3,PyTorch_TabularMLP,Train,280,29.322
C3,PyTorch_TabularMLP,Train,82,59.9138
C3,PyTorch_TabularMLP,Train,605,11.3206
C3,PyTorch_TabularMLP,Train,350,9.2547
C3,PyTorch_TabularMLP,Train,470,1.9355
C3,PyTorch_TabularMLP,Train,446,1.68
C3,PyTorch_TabularMLP,Train,541,0.3471
C3,PyTorch_TabularMLP,Train,96,18.5037
C3,PyTorch_TabularMLP,Train,444,1.392
C3,PyTorch_TabularMLP,Train,154,21.2041
C3,PyTorch_TabularMLP,Train,582,194.643
C3,PyTorch_TabularMLP,Train,140,5.2675
C3,PyTorch_TabularMLP,Train,125,8.0539
C3,PyTorch_TabularMLP,Train,60,32.1593
C3,PyTorch_TabularMLP,Train,52,44.2483
C3,PyTorch_TabularMLP,Train,560,18.6576
C3,PyTorch_TabularMLP,Train,225,116.4338
C3,PyTorch_TabularMLP,Train,287,15
C3,PyTorch_TabularMLP,Train,403,239.2408
C3,PyTorch_TabularMLP,Train,158,85.5833
C3,PyTorch_TabularMLP,Train,389,58.658
C3,PyTorch_TabularMLP,Train,250,35
C3,PyTorch_TabularMLP,Train,361,7.7554
C3,PyTorch_TabularMLP,Train,234,0
C3,PyTorch_TabularMLP,Train,457,0.124
C3,PyTorch_TabularMLP,Train,66,60.1467
C3,PyTorch_TabularMLP,Train,523,1.2087
C3,PyTorch_TabularMLP,Train,639,3.6199
C3,PyTorch_TabularMLP,Train,390,239.6104
C3,PyTorch_TabularMLP,Train,369,11.7391
C3,PyTorch_TabularMLP,Train,360,9.5371
C3,PyTorch_TabularMLP,Train,215,63.7857
C3,PyTorch_TabularMLP,Train,98,11.6115
C3,PyTorch_TabularMLP,Train,207,58.5204
C3,PyTorch_TabularMLP,Train,464,0.6822
C3,PyTorch_TabularMLP,Train,208,64.3514
C3,PyTorch_TabularMLP,Train,538,0.0122
C3,PyTorch_TabularMLP,Train,276,21.2415
C3,PyTorch_TabularMLP,Train,264,28
C3,PyTorch_TabularMLP,Train,214,31.2926
C3,PyTorch_TabularMLP,Train,169,5.6234
C3,PyTorch_TabularMLP,Train,668,11.9228
C3,PyTorch_TabularMLP,Train,284,16.1
C3,PyTorch_TabularMLP,Train,168,3.4065
C3,PyTorch_TabularMLP,Train,293,249
C3,PyTorch_TabularMLP,Train,448,2.4127
C3,PyTorch_TabularMLP,Train,599,9.4379
C3,PyTorch_TabularMLP,Train,232,0
C3,PyTorch_TabularMLP,Train,559,18.6567
C3,PyTorch_TabularMLP,Train,593,4.2261
C3,PyTorch_TabularMLP,Train,373,153.8961
C3,PyTorch_TabularMLP,Train,411,1.8375
C3,PyTorch_TabularMLP,Train,667,11.2467
C3,PyTorch_TabularMLP,Train,64,62.9539
C3,PyTorch_TabularMLP,Train,126,8.924
C3,PyTorch_TabularMLP,Train,170,6.1214
C3,PyTorch_TabularMLP,Train,156,57.1515
C3,PyTorch_TabularMLP,Train,32,130
C3,PyTorch_TabularMLP,Train,554,23.5187
C3,PyTorch_TabularMLP,Train,310,160
C3,PyTorch_TabularMLP,Train,555,24.7525
C3,PyTorch_TabularMLP,Train,566,97.2533
C3,PyTorch_TabularMLP,Train,9,198.1857
C3,PyTorch_TabularMLP,Train,648,11.7647
C3,PyTorch_TabularMLP,Train,610,190.2757
C3,PyTorch_TabularMLP,Train,139,4.6607
C3,PyTorch_TabularMLP,Train,306,199
C3,PyTorch_TabularMLP,Train,428,4.562
C3,PyTorch_TabularMLP,Train,551,21.0396
C3,PyTorch_TabularMLP,Train,53,66.997
C3,PyTorch_TabularMLP,Train,393,231.8182
C3,PyTorch_TabularMLP,Train,338,0.1872
C3,PyTorch_TabularMLP,Train,595,4.6602
C3,PyTorch_TabularMLP,Train,381,203.2466
C3,PyTorch_TabularMLP,Train,607,188.4733
C3,PyTorch_TabularMLP,Train,71,12
C3,PyTorch_TabularMLP,Train,320,9.6
C3,PyTorch_TabularMLP,Train,313,110
C3,PyTorch_TabularMLP,Train,451,2.784
C3,PyTorch_TabularMLP,Train,530,0.5275
C3,PyTorch_TabularMLP,Train,162,1.7279
C3,PyTorch_TabularMLP,Train,144,7.4757
C3,PyTorch_TabularMLP,Train,65,64.5069
C3,PyTorch_TabularMLP,Train,513,1.0911
C3,PyTorch_TabularMLP,Train,590,3.9695
C3,PyTorch_TabularMLP,Train,167,3.4122
C3,PyTorch_TabularMLP,Train,153,8.2082
C3,PyTorch_TabularMLP,Train,67,58.7044
C3,PyTorch_TabularMLP,Train,10,189.6709
C3,PyTorch_TabularMLP,Train,576,194.3514
C3,PyTorch_TabularMLP,Train,422,2.4793
C3,PyTorch_TabularMLP,Train,309,170
C3,PyTorch_TabularMLP,Train,348,8.0216
C3,PyTorch_TabularMLP,Train,563,19.9014
C3,PyTorch_TabularMLP,Train,653,178.2805
C3,PyTorch_TabularMLP,Train,585,204.3982
C3,PyTorch_TabularMLP,Train,471,2.3226
C3,PyTorch_TabularMLP,Train,180,52.7921
C3,PyTorch_TabularMLP,Train,611,190.3014
C3,PyTorch_TabularMLP,Train,103,15.0427
C3,PyTorch_TabularMLP,Train,472,2.5161
C3,PyTorch_TabularMLP,Train,467,0.4355
C3,PyTorch_TabularMLP,Train,54,69.8308
C3,PyTorch_TabularMLP,Train,506,0.4892
C3,PyTorch_TabularMLP,Train,175,9.6674
C3,PyTorch_TabularMLP,Train,469,1.6452
C3,PyTorch_TabularMLP,Train,594,4.5061
C3,PyTorch_TabularMLP,Train,606,182.4439
C3,PyTorch_TabularMLP,Train,136,2.4124
C3,PyTorch_TabularMLP,Train,500,0.8782
C3,PyTorch_TabularMLP,Train,528,-0.0329
C3,PyTorch_TabularMLP,Train,356,10.9285
C3,PyTorch_TabularMLP,Train,101,8.3687
C3,PyTorch_TabularMLP,Train,176,3.9349
C3,PyTorch_TabularMLP,Train,407,0.1875
C3,PyTorch_TabularMLP,Train,508,0.7214
C3,PyTorch_TabularMLP,Train,277,25.3552
C3,PyTorch_TabularMLP,Train,439,0.8125
C3,PyTorch_TabularMLP,Train,316,9.8
C3,PyTorch_TabularMLP,Train,486,0.5937
C3,PyTorch_TabularMLP,Train,110,10
C3,PyTorch_TabularMLP,Train,44,55.2411
C3,PyTorch_TabularMLP,Train,452,2.832
C3,PyTorch_TabularMLP,Train,241,18
C3,PyTorch_TabularMLP,Train,195,98.0734
C3,PyTorch_TabularMLP,Train,182,40.2656
C3,PyTorch_TabularMLP,Train,351,9.76
C3,PyTorch_TabularMLP,Train,385,266.4502
C3,PyTorch_TabularMLP,Train,296,210
C3,PyTorch_TabularMLP,Train,478,0.0625
C3,PyTorch_TabularMLP,Train,399,206.4592
C3,PyTorch_TabularMLP,Train,155,42.7149
C3,PyTorch_TabularMLP,Train,299,160
C3,PyTorch_TabularMLP,Train,56,71.4614
C3,PyTorch_TabularMLP,Train,11,55.825
C3,PyTorch_TabularMLP,Train,178,32.7076
C3,PyTorch_TabularMLP,Train,603,10.7927
C3,PyTorch_TabularMLP,Train,663,3.9662
C3,PyTorch_TabularMLP,Train,5,178.1616
C3,PyTorch_TabularMLP,Train,263,36
C3,PyTorch_TabularMLP,Train,300,115
C3,PyTorch_TabularMLP,Train,669,4.6774
C3,PyTorch_TabularMLP,Train,315,0
C3,PyTorch_TabularMLP,Train,518,0.541
C3,PyTorch_TabularMLP,Train,216,75.6454
C3,PyTorch_TabularMLP,Train,22,169.1834
C3,PyTorch_TabularMLP,Train,397,178.0901
C3,PyTorch_TabularMLP,Train,609,190.1513
C3,PyTorch_TabularMLP,Train,121,14.8143
C3,PyTorch_TabularMLP,Train,628,128.5068
C3,PyTorch_TabularMLP,Train,177,15.8993
C3,PyTorch_TabularMLP,Train,61,45.1337
C3,PyTorch_TabularMLP,Train,501,0.8787
C3,PyTorch_TabularMLP,Train,243,17
C3,PyTorch_TabularMLP,Train,260,55
C3,PyTorch_TabularMLP,Train,504,0.3351
C3,PyTorch_TabularMLP,Train,649,145.2489
C3,PyTorch_TabularMLP,Train,127,9.7231
C3,PyTorch_TabularMLP,Train,510,0.9325
C3,PyTorch_TabularMLP,Train,69,90
C3,PyTorch_TabularMLP,Train,303,200
C3,PyTorch_TabularMLP,Train,285,16.1
C3,PyTorch_TabularMLP,Train,194,88.3651
C3,PyTorch_TabularMLP,Train,415,2.6875
C3,PyTorch_TabularMLP,Train,253,26
C3,PyTorch_TabularMLP,Train,507,0.6363
C3,PyTorch_TabularMLP,Train,197,16.661
C3,PyTorch_TabularMLP,Train,84,12.411
C3,PyTorch_TabularMLP,Train,495,0.439
C3,PyTorch_TabularMLP,Train,540,0.2479
C3,PyTorch_TabularMLP,Train,337,0.1123
C3,PyTorch_TabularMLP,Train,406,0.0568
C3,PyTorch_TabularMLP,Train,161,95.3006
C3,PyTorch_TabularMLP,Train,6,196.9007
C3,PyTorch_TabularMLP,Train,624,113.5747
C3,PyTorch_TabularMLP,Train,382,176.4069
C3,PyTorch_TabularMLP,Train,569,117.0022
C3,PyTorch_TabularMLP,Train,172,8.9135
C3,PyTorch_TabularMLP,Train,660,19.09
C3,PyTorch_TabularMLP,Train,666,11.2
C3,PyTorch_TabularMLP,Train,488,0.6875
C3,PyTorch_TabularMLP,Train,191,50.0692
C3,PyTorch_TabularMLP,Train,379,256.0606
C3,PyTorch_TabularMLP,Train,545,2.9256
C3,PyTorch_TabularMLP,Train,218,140.1645
C3,PyTorch_TabularMLP,Train,416,2.75
C3,PyTorch_TabularMLP,Train,288,14.5
C3,PyTorch_TabularMLP,Train,187,67.1065
C3,PyTorch_TabularMLP,Train,163,2.005
C3,PyTorch_TabularMLP,Train,543,2.033
C3,PyTorch_TabularMLP,Train,124,4.7621
C3,PyTorch_TabularMLP,Train,463,0.6518
C3,PyTorch_TabularMLP,Train,157,70.5282
C3,PyTorch_TabularMLP,Train,236,0
C3,PyTorch_TabularMLP,Train,129,11.7748
C3,PyTorch_TabularMLP,Train,134,4.7968
C3,PyTorch_TabularMLP,Train,570,120.2191
C3,PyTorch_TabularMLP,Train,616,32.1267
C3,PyTorch_TabularMLP,Train,634,177.3756
C3,PyTorch_TabularMLP,Train,13,164.5415
C3,PyTorch_TabularMLP,Train,245,15.5
C3,PyTorch_TabularMLP,Train,347,12.5401
C3,PyTorch_TabularMLP,Train,7,203.5289
C3,PyTorch_TabularMLP,Train,332,8.8
C3,PyTorch_TabularMLP,Train,196,10.8544
C3,PyTorch_TabularMLP,Train,330,9
C3,PyTorch_TabularMLP,Train,365,3.4934
C3,PyTorch_TabularMLP,Train,433,0.25
C3,PyTorch_TabularMLP,Train,489,0.7188
C3,PyTorch_TabularMLP,Train,363,5.2402
C3,PyTorch_TabularMLP,Train,70,30
C3,PyTorch_TabularMLP,Train,499,0.878
C3,PyTorch_TabularMLP,Train,36,171.4973
C3,PyTorch_TabularMLP,Train,211,143.58
C3,PyTorch_TabularMLP,Train,118,11.7251
C3,PyTorch_TabularMLP,Train,619,2.2624
C3,PyTorch_TabularMLP,Train,179,47.5037
C3,PyTorch_TabularMLP,Train,573,120.9294
C3,PyTorch_TabularMLP,Train,86,12.286
C3,PyTorch_TabularMLP,Train,661,12.93
C3,PyTorch_TabularMLP,Train,79,62.9884
C3,PyTorch_TabularMLP,Train,143,7.4165
C3,PyTorch_TabularMLP,Train,524,1.2789
C3,PyTorch_TabularMLP,Train,380,249.1342
C3,PyTorch_TabularMLP,Train,423,3.4215
C3,PyTorch_TabularMLP,Train,357,13.1703
C3,PyTorch_TabularMLP,Train,184,3.8774
C3,PyTorch_TabularMLP,Train,352,10.1342
C3,PyTorch_TabularMLP,Train,492,-0.0488
C3,PyTorch_TabularMLP,Train,152,8.0988
C3,PyTorch_TabularMLP,Train,73,2
C3,PyTorch_TabularMLP,Train,289,14.2
C3,PyTorch_TabularMLP,Train,16,187.171
C3,PyTorch_TabularMLP,Train,273,16.5508
C3,PyTorch_TabularMLP,Train,542,1.0405
C3,PyTorch_TabularMLP,Train,487,0.6573
C3,PyTorch_TabularMLP,Train,629,162.4434
C3,PyTorch_TabularMLP,Train,261,48
C3,PyTorch_TabularMLP,Train,122,14.0871
C3,PyTorch_TabularMLP,Train,335,0.1123
C3,PyTorch_TabularMLP,Train,417,2.7813
C3,PyTorch_TabularMLP,Train,578,199.8271
C3,PyTorch_TabularMLP,Train,587,207.3981
C3,PyTorch_TabularMLP,Train,414,2.5938
C3,PyTorch_TabularMLP,Train,251,34
C3,PyTorch_TabularMLP,Train,662,9.42
C3,PyTorch_TabularMLP,Train,235,0
C3,PyTorch_TabularMLP,Train,374,151.0303
C3,PyTorch_TabularMLP,Train,326,8.6
C3,PyTorch_TabularMLP,Train,281,30.1344
C3,PyTorch_TabularMLP,Train,620,4.0724
C3,PyTorch_TabularMLP,Train,90,20.1088
C3,PyTorch_TabularMLP,Train,419,0.2975
C3,PyTorch_TabularMLP,Train,453,2.7841
C3,PyTorch_TabularMLP,Train,592,3.7292
C3,PyTorch_TabularMLP,Train,479,0.0833
C3,PyTorch_TabularMLP,Train,562,19.9007
C3,PyTorch_TabularMLP,Train,618,33.9367
C3,PyTorch_TabularMLP,Train,133,7.7838
C3,PyTorch_TabularMLP,Train,483,0.4379
C3,PyTorch_TabularMLP,Train,391,261.2554
C3,PyTorch_TabularMLP,Train,18,180.7351
C3,PyTorch_TabularMLP,Train,396,160.5788
C3,PyTorch_TabularMLP,Train,355,10.9333
C3,PyTorch_TabularMLP,Train,636,202.2624
C3,PyTorch_TabularMLP,Train,547,3.3719
C3,PyTorch_TabularMLP,Train,204,10.8544
C3,PyTorch_TabularMLP,Train,468,1.1613
C3,PyTorch_TabularMLP,Train,561,19.9005
C3,PyTorch_TabularMLP,Train,183,56.7066
C3,PyTorch_TabularMLP,Train,159,90.713
C3,PyTorch_TabularMLP,Train,117,13.7027
C3,PyTorch_TabularMLP,Train,394,179.8701
C3,PyTorch_TabularMLP,Train,527,-0.1319
C3,PyTorch_TabularMLP,Train,371,7.3913
C3,PyTorch_TabularMLP,Train,333,8.2
C3,PyTorch_TabularMLP,Train,45,77.8966
C3,PyTorch_TabularMLP,Train,327,8.9
C3,PyTorch_TabularMLP,Train,536,1.1869
C3,PyTorch_TabularMLP,Train,671,5.4793
C3,PyTorch_TabularMLP,Train,623,4.9773
C3,PyTorch_TabularMLP,Train,221,16.661
C3,PyTorch_TabularMLP,Train,512,1.0682
C3,PyTorch_TabularMLP,Train,206,31.2926
C3,PyTorch_TabularMLP,Train,612,190.7779
C3,PyTorch_TabularMLP,Train,466,0.2074
C3,PyTorch_TabularMLP,Train,346,11.1176
C3,PyTorch_TabularMLP,Train,233,0
C3,PyTorch_TabularMLP,Train,532,0.9231
C3,PyTorch_TabularMLP,Train,370,10.8696
C3,PyTorch_TabularMLP,Train,475,2.6613
C3,PyTorch_TabularMLP,Train,87,17.4132
C3,PyTorch_TabularMLP,Train,534,1.088
C3,PyTorch_TabularMLP,Train,302,0
C3,PyTorch_TabularMLP,Train,665,9.5675
C3,PyTorch_TabularMLP,Train,314,80
C3,PyTorch_TabularMLP,Train,219,144.8177
C3,PyTorch_TabularMLP,Train,537,1.1935
C3,PyTorch_TabularMLP,Train,142,6.9943
C3,PyTorch_TabularMLP,Train,388,191.9913
C3,PyTorch_TabularMLP,Train,465,0.6823
C3,PyTorch_TabularMLP,Train,588,208.3905
C3,PyTorch_TabularMLP,Train,108,16.7484
C3,PyTorch_TabularMLP,Train,40,187.7603
C3,PyTorch_TabularMLP,Train,14,175.7096
C3,PyTorch_TabularMLP,Train,322,9.6
C3,PyTorch_TabularMLP,Train,438,0.7813
C3,PyTorch_TabularMLP,Train,622,4.5249
C3,PyTorch_TabularMLP,Train,440,0.8125
C3,PyTorch_TabularMLP,Train,384,246.5368
C3,PyTorch_TabularMLP,Train,185,19.2773
C3,PyTorch_TabularMLP,Train,192,60.0842
C3,PyTorch_TabularMLP,Train,105,13.9905
C3,PyTorch_TabularMLP,Train,223,60.2934
C3,PyTorch_TabularMLP,Train,581,202.7626
C3,PyTorch_TabularMLP,Train,30,178
C3,PyTorch_TabularMLP,Train,262,43
C3,PyTorch_TabularMLP,Train,116,12.2315
C3,PyTorch_TabularMLP,Train,550,18.5644
C3,PyTorch_TabularMLP,Train,401,222.5413
C3,PyTorch_TabularMLP,Train,34,143.7129
C3,PyTorch_TabularMLP,Train,269,14.1204
C3,PyTorch_TabularMLP,Train,257,62
C3,PyTorch_TabularMLP,Train,408,0.525
C3,PyTorch_TabularMLP,Train,43,35.8031
C3,PyTorch_TabularMLP,Train,517,0.4426
C3,PyTorch_TabularMLP,Train,247,11
C3,PyTorch_TabularMLP,Train,529,0.3956
C3,PyTorch_TabularMLP,Train,97,12.9034
C3,PyTorch_TabularMLP,Train,655,5.0188
C3,PyTorch_TabularMLP,Train,584,203.5592
C3,PyTorch_TabularMLP,Train,462,0.6512
C3,PyTorch_TabularMLP,Train,637,206.7873
C3,PyTorch_TabularMLP,Train,557,24.7571
C3,PyTorch_TabularMLP,Train,443,1.008
C3,PyTorch_TabularMLP,Train,640,5.4298
C3,PyTorch_TabularMLP,Train,301,99
C3,PyTorch_TabularMLP,Train,398,189.0305
C3,PyTorch_TabularMLP,Train,377,31.8134
C3,PyTorch_TabularMLP,Train,297,205
C3,PyTorch_TabularMLP,Train,230,0
C3,PyTorch_TabularMLP,Train,201,88.117
C3,PyTorch_TabularMLP,Train,454,-0.0311
C3,PyTorch_TabularMLP,Train,589,209.3641
C3,PyTorch_TabularMLP,Train,378,235.2814
C3,PyTorch_TabularMLP,Train,186,46.1627
C3,PyTorch_TabularMLP,Train,456,0.0318
C3,PyTorch_TabularMLP,Train,254,22
C3,PyTorch_TabularMLP,Train,498,0.7805
C3,PyTorch_TabularMLP,Train,614,28.5068
C3,PyTorch_TabularMLP,Train,564,19.9019
C3,PyTorch_TabularMLP,Train,386,265.5844
C3,PyTorch_TabularMLP,Train,459,0.3721
C3,PyTorch_TabularMLP,Train,295,225
C3,PyTorch_TabularMLP,Train,450,2.74
C3,PyTorch_TabularMLP,Train,339,0.1497
C3,PyTorch_TabularMLP,Train,23,185.6084
C3,PyTorch_TabularMLP,Train,345,10.3316
C3,PyTorch_TabularMLP,Train,342,3.5187
C3,PyTorch_TabularMLP,Train,102,14.3145
C3,PyTorch_TabularMLP,Train,658,13.7265
C3,PyTorch_TabularMLP,Train,266,9.2885
C3,PyTorch_TabularMLP,Train,202,105.5386
C3,PyTorch_TabularMLP,Train,33,75
C3,PyTorch_TabularMLP,Train,672,7.9032
C3,PyTorch_TabularMLP,Train,577,199.826
C3,PyTorch_TabularMLP,Train,112,2
C3,PyTorch_TabularMLP,Train,94,12.6758
C3,PyTorch_TabularMLP,Train,47,100.5808
C3,PyTorch_TabularMLP,Train,26,184.3807
C3,PyTorch_TabularMLP,Train,552,21.0401
C3,PyTorch_TabularMLP,Train,317,9.7
C3,PyTorch_TabularMLP,Train,128,10.5788
C3,PyTorch_TabularMLP,Train,198,31.2926
C3,PyTorch_TabularMLP,Train,354,10.8798
C3,PyTorch_TabularMLP,Train,37,175.4161
C3,PyTorch_TabularMLP,Train,193,82.2821
C3,PyTorch_TabularMLP,Train,88,17.5699
C3,PyTorch_TabularMLP,Train,275,15.5572
C3,PyTorch_TabularMLP,Train,111,5
C3,PyTorch_TabularMLP,Train,268,12.5684
C3,PyTorch_TabularMLP,Train,267,11.5498
C3,PyTorch_TabularMLP,Train,20,37.4042
C3,PyTorch_TabularMLP,Train,312,148
C3,PyTorch_TabularMLP,Train,3,45.9523
C3,PyTorch_TabularMLP,Train,402,229.0834
C3,PyTorch_TabularMLP,Train,344,8.8717
C3,PyTorch_TabularMLP,Train,644,6.7873
C3,PyTorch_TabularMLP,Train,120,12.3402
C3,PyTorch_TabularMLP,Train,359,11.4585
C3,PyTorch_TabularMLP,Train,364,4.7511
C3,PyTorch_TabularMLP,Train,83,4.2137
