data,algorithm,split,source_row,y_pred
feature selected,PyTorch_TabularMLP,Train,36,176.02484130859375
feature selected,PyTorch_TabularMLP,Train,211,130.8948974609375
feature selected,PyTorch_TabularMLP,Train,118,13.161563873291016
feature selected,PyTorch_TabularMLP,Train,619,1.9096565246582031
feature selected,PyTorch_TabularMLP,Train,179,58.73479080200195
feature selected,PyTorch_TabularMLP,Train,573,122.86197662353516
feature selected,PyTorch_TabularMLP,Train,86,15.050518035888672
feature selected,PyTorch_TabularMLP,Train,661,13.19461441040039
feature selected,PyTorch_TabularMLP,Train,79,65.01437377929688
feature selected,PyTorch_TabularMLP,Train,143,6.059669494628906
feature selected,PyTorch_TabularMLP,Train,524,2.113445281982422
feature selected,PyTorch_TabularMLP,Train,380,250.14627075195312
feature selected,PyTorch_TabularMLP,Train,423,2.4122085571289062
feature selected,PyTorch_TabularMLP,Train,357,12.556400299072266
feature selected,PyTorch_TabularMLP,Train,184,20.10464096069336
feature selected,PyTorch_TabularMLP,Train,352,10.505313873291016
feature selected,PyTorch_TabularMLP,Train,492,1.1007957458496094
feature selected,PyTorch_TabularMLP,Train,152,8.108703613
feature selected,PyTorch_TabularMLP,Train,73,3.3108863830566406
feature selected,PyTorch_TabularMLP,Train,289,14.98978042602539
feature selected,PyTorch_TabularMLP,Train,16,188.90884399414062
feature selected,PyTorch_TabularMLP,Train,273,17.137081146240234
feature selected,PyTorch_TabularMLP,Train,542,1.6272964477539062
feature selected,PyTorch_TabularMLP,Train,487,1.2410507202148438
feature selected,PyTorch_TabularMLP,Train,629,164.54074096679688
feature selected,PyTorch_TabularMLP,Train,261,50.84793472290039
feature selected,PyTorch_TabularMLP,Train,122,14.16427993774414
feature selected,PyTorch_TabularMLP,Train,335,0.8714714050292969
feature selected,PyTorch_TabularMLP,Train,417,2.7218856811523438
feature selected,PyTorch_TabularMLP,Train,578,201.29727172851562
feature selected,PyTorch_TabularMLP,Train,587,208.31497192382812
feature selected,PyTorch_TabularMLP,Train,414,2.428924560546875
feature selected,PyTorch_TabularMLP,Train,251,31.24513053894043
feature selected,PyTorch_TabularMLP,Train,662,9.141937255859375
feature selected,PyTorch_TabularMLP,Train,235,1.038818359
feature selected,PyTorch_TabularMLP,Train,374,153.4935302734375
feature selected,PyTorch_TabularMLP,Train,326,9.177505493164062
feature selected,PyTorch_TabularMLP,Train,281,30.469192504882812
feature selected,PyTorch_TabularMLP,Train,620,3.7966041564941406
feature selected,PyTorch_TabularMLP,Train,90,15.350826263427734
feature selected,PyTorch_TabularMLP,Train,419,2.085754395
feature selected,PyTorch_TabularMLP,Train,453,2.356842041015625
feature selected,PyTorch_TabularMLP,Train,592,5.790283203
feature selected,PyTorch_TabularMLP,Train,479,0.8776435852050781
feature selected,PyTorch_TabularMLP,Train,562,19.155426025390625
feature selected,PyTorch_TabularMLP,Train,618,29.910232543945312
